t,c_hash,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,cm_split_succ_counter,cm_split_fail_counter,cm_merge_succ_counter,cm_merge_fail_counter,su_merge_partial_counter,su_merge_full_counter,dt_researchy_0,dt_researchy_1,dt_researchy_2,dt_researchy_3,dt_researchy_4,dt_researchy_5,dt_researchy_6,dt_researchy_7,dt_researchy_8,dt_researchy_9
5,2405229927099804671,1,district,0,2776,0,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2405229927099804671,0,warehouse,0,15483,0,19462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116568740,46821
5,2405229927099804671,2,customer,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2405229927099804671,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2405229927099804671,4,history,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2405229927099804671,5,neworder,0,0,80,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,10,stock,0,21,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,8,orderline,0,481,1099,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,7,order_wdc,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,6,order,0,22,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,1,district,0,2750,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,0,warehouse,0,15254,0,19438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116446483,46792
6,2405229927099804671,2,customer,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2405229927099804671,5,neworder,0,0,60,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,10,stock,0,16,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,8,orderline,0,344,980,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,7,order_wdc,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,6,order,0,5,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,1,district,0,3801,0,3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,0,warehouse,0,15481,0,19441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116275378,46288
7,2405229927099804671,2,customer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,4,history,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2405229927099804671,5,neworder,0,0,63,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,10,stock,0,18,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,8,orderline,0,397,1251,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,7,order_wdc,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,6,order,0,20,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,1,district,0,2709,0,3045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,0,warehouse,0,15494,0,19556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116215792,46322
8,2405229927099804671,2,customer,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2405229927099804671,5,neworder,0,0,38,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,10,stock,0,17,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,8,orderline,0,360,1104,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,7,order_wdc,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,6,order,0,12,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,1,district,0,2772,0,2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,0,warehouse,0,15419,0,19814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116138571,46335
9,2405229927099804671,2,customer,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,4,history,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2405229927099804671,5,neworder,0,0,69,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,10,stock,0,0,4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,8,orderline,0,0,12678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,7,order_wdc,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,6,order,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,1,district,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,0,warehouse,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236653096,462175
0,8110793693378624448,2,customer,0,0,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,3,customerwdl,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,4,history,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8110793693378624448,5,neworder,0,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,10,stock,0,17,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,8,orderline,0,436,1108,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,7,order_wdc,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,6,order,0,19,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,1,district,0,2641,0,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,0,warehouse,0,15751,0,17294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,116484096,52479
1,8110793693378624448,2,customer,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,4,history,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8110793693378624448,5,neworder,0,0,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,10,stock,0,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,8,orderline,0,347,1186,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,7,order_wdc,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,6,order,0,11,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,1,district,0,2636,0,2665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,0,warehouse,0,12664,0,13435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116800990,47049
2,8110793693378624448,2,customer,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,4,history,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8110793693378624448,5,neworder,0,0,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,10,stock,0,21,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,8,orderline,0,475,1044,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,7,order_wdc,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,6,order,0,22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,1,district,0,2493,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,0,warehouse,0,7321,0,8574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117124325,34558
3,8110793693378624448,2,customer,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,4,history,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8110793693378624448,5,neworder,0,0,48,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,10,stock,0,19,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,8,orderline,0,438,1107,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,7,order_wdc,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,6,order,0,14,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,1,district,0,2414,0,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,0,warehouse,0,6972,0,8457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117134033,34007
4,8110793693378624448,2,customer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,4,history,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8110793693378624448,5,neworder,0,0,77,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,10,stock,0,11,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,8,orderline,0,508,1138,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,7,order_wdc,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,6,order,0,19,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,1,district,0,2356,0,2438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,0,warehouse,0,7011,0,8597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117177154,33761
5,8110793693378624448,2,customer,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8110793693378624448,5,neworder,0,0,69,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,10,stock,0,20,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,8,orderline,0,437,1116,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,7,order_wdc,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,6,order,0,22,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,1,district,0,2398,0,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,0,warehouse,0,7052,0,8308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117021742,33907
6,8110793693378624448,2,customer,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8110793693378624448,5,neworder,0,0,55,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,10,stock,0,15,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,8,orderline,0,404,1060,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,7,order_wdc,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,6,order,0,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,1,district,0,2348,0,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,0,warehouse,0,7072,0,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116835687,33723
7,8110793693378624448,2,customer,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8110793693378624448,5,neworder,0,0,87,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,10,stock,0,20,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,8,orderline,0,432,1195,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,7,order_wdc,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,6,order,0,18,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,1,district,0,2328,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,0,warehouse,0,7035,0,8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116852662,33737
8,8110793693378624448,2,customer,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,4,history,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8110793693378624448,5,neworder,0,0,61,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,10,stock,0,20,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,8,orderline,0,406,1008,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,7,order_wdc,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,6,order,0,11,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,1,district,0,2383,0,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,0,warehouse,0,6982,0,8545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116778768,33128
9,8110793693378624448,2,customer,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8110793693378624448,5,neworder,0,0,118,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,10,stock,0,0,6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,8,orderline,0,0,9018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,7,order_wdc,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,6,order,0,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,1,district,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,0,warehouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236542028,454684
0,6446175612131711725,2,customer,0,0,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,3,customerwdl,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,4,history,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6446175612131711725,5,neworder,0,0,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,10,stock,0,41,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,8,orderline,0,975,2389,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,7,order_wdc,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,6,order,0,33,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,1,district,0,6643,0,6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,0,warehouse,0,48949,0,43930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173257324,122868
1,6446175612131711725,2,customer,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,4,history,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6446175612131711725,5,neworder,0,0,82,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,10,stock,0,44,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,8,orderline,0,863,2465,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,7,order_wdc,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,6,order,0,44,29,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,1,district,0,6484,0,6905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,0,warehouse,0,48514,0,43683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173968003,120401
2,6446175612131711725,2,customer,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,4,history,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6446175612131711725,5,neworder,0,0,133,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,10,stock,0,40,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,8,orderline,0,1103,2593,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,7,order_wdc,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,6,order,0,48,46,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,1,district,0,6404,0,6751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,0,warehouse,0,48469,0,43214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174157019,120160
3,6446175612131711725,2,customer,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,4,history,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6446175612131711725,5,neworder,0,0,116,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,10,stock,0,39,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,8,orderline,0,1201,2645,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,7,order_wdc,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,6,order,0,54,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,1,district,0,6496,0,6879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,0,warehouse,0,48941,0,43261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173998288,119895
4,6446175612131711725,2,customer,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,4,history,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6446175612131711725,5,neworder,0,0,140,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,10,stock,0,45,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,8,orderline,0,990,2681,969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,7,order_wdc,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,6,order,0,39,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,1,district,0,6491,0,6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,0,warehouse,0,47886,0,42722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173777297,118186
5,6446175612131711725,2,customer,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,4,history,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6446175612131711725,5,neworder,0,0,135,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,10,stock,0,36,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,8,orderline,0,1055,2580,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,7,order_wdc,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,6,order,0,41,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,1,district,0,6622,0,6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,0,warehouse,0,47887,0,42903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173618048,117517
6,6446175612131711725,2,customer,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,3,customerwdl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,4,history,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6446175612131711725,5,neworder,0,0,200,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6446175612131711725,10,stock,0,37,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6446175612131711725,9,item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6446175612131711725,8,orderline,0,1135,2577,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6446175612131711725,7,order_wdc,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6446175612131711725,6,order,0,50,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6446175612131711725,1,district,0,6386,0,6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6446175612131711725,0,warehouse,0,47976,0,42569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173355379,118231
